,Date,Inventory,Sales,After Sales,Load Count,Total Gallons Delivered,Day,Is Public Holiday,Temp-F,Month,Season,Demand,Sales % of Inventory,Average Load Volume,Average Sales per load,Inventory Turnover,Days of Inventory on Hand,Sales Growth Rate
1001,2022-03-21,30001.62,26421.45,3580.17,5,36648,Monday,False,72.9,3,Spring,26421.45,88.07,7329.6,5284.29,0.88,1.14,-3.42
1002,2022-03-22,27269.652,21857.61,5412.04,4,37767,Tuesday,False,74.3,3,Spring,21857.61,80.15,9441.75,5464.4,0.8,1.25,-17.27
1003,2022-03-23,36667.827,29490.38,7177.45,4,42775,Wednesday,False,78.4,3,Spring,29490.38,80.43,10693.75,7372.6,0.8,1.24,34.92
1004,2022-03-24,32637.98,27212.3,5425.68,3,38317,Thursday,False,77.4,3,Spring,27212.3,83.38,12772.33,9070.77,0.83,1.2,-7.72
1005,2022-03-25,33611.567,28893.17,4718.4,5,34712,Friday,False,72.1,3,Spring,28893.17,85.96,6942.4,5778.63,0.86,1.16,6.18
1006,2022-03-26,30369.286,28724.35,1644.94,1,34547,Saturday,False,72.6,3,Spring,28724.35,94.58,34547.0,28724.35,0.95,1.06,-0.58
1007,2022-03-27,34281.964,24025.51,10256.45,4,31614,Sunday,False,79.9,3,Spring,24025.51,70.08,7903.5,6006.38,0.7,1.43,-16.36
1008,2022-03-28,21106.042,17873.39,3232.65,3,31274,Monday,False,71.0,3,Spring,17873.39,84.68,10424.67,5957.8,0.85,1.18,-25.61
1009,2022-03-29,28655.917,25577.16,3078.76,5,38678,Tuesday,False,77.9,3,Spring,25577.16,89.26,7735.6,5115.43,0.89,1.12,43.1
1010,2022-03-30,29501.636,22020.04,7481.6,3,34244,Wednesday,False,74.3,3,Spring,22020.04,74.64,11414.67,7340.01,0.75,1.34,-13.91
1011,2022-03-31,38415.864,23700.51,14715.35,2,41429,Thursday,False,76.3,3,Spring,23700.51,61.69,20714.5,11850.26,0.62,1.62,7.63
1012,2022-04-01,23782.521,19703.24,4079.28,3,26676,Friday,False,75.3,4,Spring,19703.24,82.85,8892.0,6567.75,0.83,1.21,-16.87
1013,2022-04-02,37025.396,29502.99,7522.41,2,29756,Saturday,False,77.4,4,Spring,29502.99,79.68,14878.0,14751.5,0.8,1.25,49.74
1014,2022-04-03,31003.004,17947.92,13055.08,3,31335,Sunday,False,73.4,4,Spring,17947.92,57.89,10445.0,5982.64,0.58,1.73,-39.17
1015,2022-04-04,36855.264,19834.76,17020.5,3,30851,Monday,False,70.3,4,Spring,19834.76,53.82,10283.67,6611.59,0.54,1.86,10.51
1016,2022-04-05,34272.82,28266.89,6005.93,2,34199,Tuesday,False,79.8,4,Spring,28266.89,82.48,17099.5,14133.44,0.82,1.21,42.51
1017,2022-04-06,20211.746,27774.86,-7563.11,2,32636,Wednesday,False,74.4,4,Spring,27774.86,137.42,16318.0,13887.43,1.37,0.73,-1.74
1018,2022-04-07,32971.895,27200.87,5771.02,2,41157,Thursday,False,77.9,4,Spring,27200.87,82.5,20578.5,13600.44,0.82,1.21,-2.07
1019,2022-04-08,29443.82,24087.47,5356.35,3,35638,Friday,False,78.1,4,Spring,24087.47,81.81,11879.33,8029.16,0.82,1.22,-11.45
1020,2022-04-09,27465.6,27553.42,-87.82,4,27738,Saturday,False,78.5,4,Spring,27553.42,100.32,6934.5,6888.36,1.0,1.0,14.39
1021,2022-04-10,31939.367,33161.65,-1222.28,4,41759,Sunday,False,74.7,4,Spring,33161.65,103.83,10439.75,8290.41,1.04,0.96,20.35
1022,2022-04-11,21602.715,30501.57,-8898.86,3,24351,Monday,False,79.4,4,Spring,30501.57,141.19,8117.0,10167.19,1.41,0.71,-8.02
1023,2022-04-12,39510.942,26416.81,13094.13,3,34072,Tuesday,False,73.2,4,Spring,26416.81,66.86,11357.33,8805.6,0.67,1.5,-13.39
1024,2022-04-13,34938.881,12973.8,21965.08,2,31341,Wednesday,False,75.6,4,Spring,12973.8,37.13,15670.5,6486.9,0.37,2.69,-50.89
1025,2022-04-14,21002.372,19356.38,1645.99,5,43736,Thursday,False,77.0,4,Spring,19356.38,92.16,8747.2,3871.28,0.92,1.09,49.2
1026,2022-04-15,43185.359,27139.39,16045.97,5,26539,Friday,False,71.7,4,Spring,27139.39,62.84,5307.8,5427.88,0.63,1.59,40.21
1027,2022-04-16,42582.363,20104.58,22477.78,3,37700,Saturday,False,74.5,4,Spring,20104.58,47.21,12566.67,6701.53,0.47,2.12,-25.92
1028,2022-04-17,40329.553,34116.07,6213.48,1,27312,Sunday,False,76.1,4,Spring,34116.07,84.59,27312.0,34116.07,0.85,1.18,69.69
1029,2022-04-18,40852.249,31648.14,9204.11,3,38575,Monday,False,77.4,4,Spring,31648.14,77.47,12858.33,10549.38,0.77,1.29,-7.23
1030,2022-04-19,26572.789,17453.15,9119.64,4,36913,Tuesday,False,73.7,4,Spring,17453.15,65.68,9228.25,4363.29,0.66,1.52,-44.85
1031,2022-04-20,29143.823,16623.11,12520.71,3,36000,Wednesday,False,72.1,4,Spring,16623.11,57.04,12000.0,5541.04,0.57,1.75,-4.76
1032,2022-04-21,43115.225,24443.92,18671.3,1,34557,Thursday,False,73.1,4,Spring,24443.92,56.69,34557.0,24443.92,0.57,1.76,47.05
1033,2022-04-22,44198.148,26217.44,17980.71,3,35760,Friday,False,77.0,4,Spring,26217.44,59.32,11920.0,8739.15,0.59,1.69,7.26
1034,2022-04-23,34982.753,20331.87,14650.88,2,32812,Saturday,False,76.9,4,Spring,20331.87,58.12,16406.0,10165.94,0.58,1.72,-22.45
1035,2022-04-24,42583.509,21354.06,21229.45,3,38434,Sunday,False,77.5,4,Spring,21354.06,50.15,12811.33,7118.02,0.5,1.99,5.03
1036,2022-04-25,24711.571,21335.22,3376.35,3,38984,Monday,False,80.0,4,Spring,21335.22,86.34,12994.67,7111.74,0.86,1.16,-0.09
1037,2022-04-26,26490.878,25594.51,896.37,3,45084,Tuesday,False,77.3,4,Spring,25594.51,96.62,15028.0,8531.5,0.97,1.04,19.96
1038,2022-04-27,23816.64,27300.03,-3483.39,3,38476,Wednesday,False,70.2,4,Spring,27300.03,114.63,12825.33,9100.01,1.15,0.87,6.66
1039,2022-04-28,44667.58,34778.2,9889.38,3,39234,Thursday,False,78.7,4,Spring,34778.2,77.86,13078.0,11592.73,0.78,1.28,27.39
1040,2022-04-29,22484.086,28745.94,-6261.85,3,29753,Friday,False,80.0,4,Spring,28745.94,127.85,9917.67,9581.98,1.28,0.78,-17.34
1041,2022-04-30,39227.306,19438.8,19788.51,4,45296,Saturday,False,70.3,4,Spring,19438.8,49.55,11324.0,4859.7,0.5,2.02,-32.38
1042,2022-05-01,43958.067,21212.82,22745.25,4,40312,Sunday,False,79.6,5,Spring,21212.82,48.26,10078.0,5303.2,0.48,2.07,9.13
1043,2022-05-02,29383.803,19072.22,10311.58,4,35559,Monday,False,71.7,5,Spring,19072.22,64.91,8889.75,4768.06,0.65,1.54,-10.09
1044,2022-05-03,23680.466,24742.56,-1062.09,2,39825,Tuesday,False,79.2,5,Spring,24742.56,104.49,19912.5,12371.28,1.04,0.96,29.73
1045,2022-05-04,33472.679,33681.96,-209.28,4,28451,Wednesday,False,74.6,5,Spring,33681.96,100.63,7112.75,8420.49,1.01,0.99,36.13
1046,2022-05-05,44796.761,29071.21,15725.55,4,31058,Thursday,False,75.0,5,Spring,29071.21,64.9,7764.5,7267.8,0.65,1.54,-13.69
1047,2022-05-06,27985.799,18215.09,9770.71,3,34509,Friday,False,79.5,5,Spring,18215.09,65.09,11503.0,6071.7,0.65,1.54,-37.34
1048,2022-05-07,27099.761,21580.18,5519.58,1,39213,Saturday,False,71.1,5,Spring,21580.18,79.63,39213.0,21580.18,0.8,1.26,18.47
1049,2022-05-08,27452.673,15212.87,12239.8,1,33896,Sunday,False,76.4,5,Spring,15212.87,55.41,33896.0,15212.87,0.55,1.8,-29.51
1050,2022-05-09,41845.937,32412.38,9433.56,4,42168,Monday,False,75.3,5,Spring,32412.38,77.46,10542.0,8103.1,0.77,1.29,113.06
1051,2022-05-10,36396.454,18352.94,18043.51,4,39482,Tuesday,False,79.6,5,Spring,18352.94,50.43,9870.5,4588.23,0.5,1.98,-43.38
1052,2022-05-11,20405.11,15114.04,5291.07,2,34430,Wednesday,False,74.5,5,Spring,15114.04,74.07,17215.0,7557.02,0.74,1.35,-17.65
1053,2022-05-12,37133.393,23353.65,13779.74,3,39405,Thursday,False,77.7,5,Spring,23353.65,62.89,13135.0,7784.55,0.63,1.59,54.52
1054,2022-05-13,26579.407,20684.5,5894.91,4,38631,Friday,False,76.8,5,Spring,20684.5,77.82,9657.75,5171.12,0.78,1.28,-11.43
1055,2022-05-14,41503.62,28415.43,13088.19,2,34130,Saturday,False,73.6,5,Spring,28415.43,68.46,17065.0,14207.72,0.68,1.46,37.38
1056,2022-05-15,20946.678,31820.85,-10874.17,1,35667,Sunday,False,77.1,5,Spring,31820.85,151.91,35667.0,31820.85,1.52,0.66,11.98
1057,2022-05-16,41677.953,32104.42,9573.53,1,29218,Monday,False,79.7,5,Spring,32104.42,77.03,29218.0,32104.42,0.77,1.3,0.89
1058,2022-05-17,30763.089,23608.11,7154.98,2,40312,Tuesday,False,78.5,5,Spring,23608.11,76.74,20156.0,11804.06,0.77,1.3,-26.46
1059,2022-05-18,30640.693,15419.74,15220.95,2,39615,Wednesday,False,73.6,5,Spring,15419.74,50.32,19807.5,7709.87,0.5,1.99,-34.68
1060,2022-05-19,27789.989,24234.99,3555.0,3,35490,Thursday,False,79.5,5,Spring,24234.99,87.21,11830.0,8078.33,0.87,1.15,57.17
1061,2022-05-20,23897.988,24105.68,-207.69,2,41072,Friday,False,75.0,5,Spring,24105.68,100.87,20536.0,12052.84,1.01,0.99,-0.53
1062,2022-05-21,32223.539,25884.76,6338.78,3,35499,Saturday,False,79.3,5,Spring,25884.76,80.33,11833.0,8628.25,0.8,1.24,7.38
1063,2022-05-22,22299.848,25930.43,-3630.58,2,41719,Sunday,False,73.5,5,Spring,25930.43,116.28,20859.5,12965.22,1.16,0.86,0.18
1064,2022-05-23,36334.581,19419.42,16915.16,5,35965,Monday,False,74.1,5,Spring,19419.42,53.45,7193.0,3883.88,0.53,1.87,-25.11
1065,2022-05-24,31195.889,26703.96,4491.93,3,34932,Tuesday,False,72.1,5,Spring,26703.96,85.6,11644.0,8901.32,0.86,1.17,37.51
1066,2022-05-25,35265.094,20209.99,15055.1,4,37440,Wednesday,True,72.1,5,Spring,20209.99,57.31,9360.0,5052.5,0.57,1.74,-24.32
1067,2022-05-26,44233.375,25672.16,18561.22,2,28441,Thursday,False,73.7,5,Spring,25672.16,58.04,14220.5,12836.08,0.58,1.72,27.03
1068,2022-05-27,23523.358,25639.94,-2116.58,4,33175,Friday,True,72.6,5,Spring,25639.94,109.0,8293.75,6409.98,1.09,0.92,-0.13
1069,2022-05-28,41931.351,26720.61,15210.74,1,41820,Saturday,False,70.2,5,Spring,26720.61,63.72,41820.0,26720.61,0.64,1.57,4.21
1070,2022-05-29,25207.391,22332.18,2875.21,4,29465,Sunday,False,75.0,5,Spring,22332.18,88.59,7366.25,5583.04,0.89,1.13,-16.42
1071,2022-05-30,41882.562,23080.08,18802.48,2,33433,Monday,False,78.9,5,Spring,23080.08,55.11,16716.5,11540.04,0.55,1.81,3.35
1072,2022-05-31,34672.04,25401.35,9270.69,4,32453,Tuesday,False,77.3,5,Spring,25401.35,73.26,8113.25,6350.34,0.73,1.36,10.06
1073,2022-06-01,26994.965,29442.3,-2447.33,3,36735,Wednesday,False,73.8,6,Summer,29442.3,109.07,12245.0,9814.1,1.09,0.92,15.91
1074,2022-06-02,41773.601,29962.21,11811.39,4,36261,Thursday,False,71.6,6,Summer,29962.21,71.73,9065.25,7490.55,0.72,1.39,1.77
1075,2022-06-03,41048.602,20969.77,20078.83,2,29516,Friday,False,74.0,6,Summer,20969.77,51.09,14758.0,10484.88,0.51,1.96,-30.01
1076,2022-06-04,28337.285,26069.14,2268.15,4,41695,Saturday,False,71.7,6,Summer,26069.14,92.0,10423.75,6517.28,0.92,1.09,24.32
1077,2022-06-05,24691.48,24965.0,-273.52,3,41488,Sunday,False,78.8,6,Summer,24965.0,101.11,13829.33,8321.67,1.01,0.99,-4.24
1078,2022-06-06,23954.761,26627.22,-2672.46,2,35554,Monday,False,72.6,6,Summer,26627.22,111.16,17777.0,13313.61,1.11,0.9,6.66
1079,2022-06-07,37486.965,21318.12,16168.84,2,27467,Tuesday,False,72.7,6,Summer,21318.12,56.87,13733.5,10659.06,0.57,1.76,-19.94
1080,2022-06-08,33911.964,12882.23,21029.73,2,41534,Wednesday,False,77.7,6,Summer,12882.23,37.99,20767.0,6441.12,0.38,2.63,-39.57
1081,2022-06-09,39433.774,18671.09,20762.68,2,34158,Thursday,False,77.0,6,Summer,18671.09,47.35,17079.0,9335.54,0.47,2.11,44.94
1082,2022-06-10,39569.434,22179.53,17389.9,1,33299,Friday,False,76.1,6,Summer,22179.53,56.05,33299.0,22179.53,0.56,1.78,18.79
1083,2022-06-11,24203.056,32531.23,-8328.17,3,30575,Saturday,False,76.5,6,Summer,32531.23,134.41,10191.67,10843.74,1.34,0.74,46.67
1084,2022-06-12,30389.817,20540.69,9849.13,3,46320,Sunday,False,72.9,6,Summer,20540.69,67.59,15440.0,6846.9,0.68,1.48,-36.86
1085,2022-06-13,26455.768,26973.48,-517.71,1,38807,Monday,False,78.4,6,Summer,26973.48,101.96,38807.0,26973.48,1.02,0.98,31.32
1086,2022-06-14,42593.692,28874.45,13719.24,2,27496,Tuesday,False,72.6,6,Summer,28874.45,67.79,13748.0,14437.22,0.68,1.48,7.05
1087,2022-06-15,37257.666,26469.08,10788.59,3,37220,Wednesday,False,70.1,6,Summer,26469.08,71.04,12406.67,8823.03,0.71,1.41,-8.33
1088,2022-06-16,37575.283,14760.0,22815.28,3,37114,Thursday,False,75.7,6,Summer,14760.0,39.28,12371.33,4920.0,0.39,2.55,-44.24
1089,2022-06-17,39350.191,17586.32,21763.87,4,36578,Friday,False,72.2,6,Summer,17586.32,44.69,9144.5,4396.58,0.45,2.24,19.15
1090,2022-06-18,20140.047,33629.46,-13489.41,3,26364,Saturday,False,73.6,6,Summer,33629.46,166.98,8788.0,11209.82,1.67,0.6,91.23
1091,2022-06-19,28612.049,18005.22,10606.83,3,32711,Sunday,False,71.6,6,Summer,18005.22,62.93,10903.67,6001.74,0.63,1.59,-46.46
1092,2022-06-20,22685.506,18123.81,4561.7,4,31095,Monday,False,74.9,6,Summer,18123.81,79.89,7773.75,4530.95,0.8,1.25,0.66
1093,2022-06-21,38066.349,27269.12,10797.23,2,33515,Tuesday,False,70.3,6,Summer,27269.12,71.64,16757.5,13634.56,0.72,1.4,50.46
1094,2022-06-22,33138.475,26643.92,6494.56,3,30791,Wednesday,False,78.6,6,Summer,26643.92,80.4,10263.67,8881.31,0.8,1.24,-2.29
1095,2022-06-23,29097.737,19350.15,9747.59,3,29938,Thursday,False,75.9,6,Summer,19350.15,66.5,9979.33,6450.05,0.67,1.5,-27.37
1096,2022-06-24,23432.118,26296.73,-2864.61,5,31649,Friday,False,71.4,6,Summer,26296.73,112.23,6329.8,5259.35,1.12,0.89,35.9
1097,2022-06-25,31399.194,23186.49,8212.7,5,37332,Saturday,False,73.6,6,Summer,23186.49,73.84,7466.4,4637.3,0.74,1.35,-11.83
1098,2022-06-26,42168.507,28208.14,13960.37,2,37861,Sunday,False,78.5,6,Summer,28208.14,66.89,18930.5,14104.07,0.67,1.49,21.66
1099,2022-06-27,39091.24,30132.1,8959.14,3,31167,Monday,False,73.7,6,Summer,30132.1,77.08,10389.0,10044.03,0.77,1.3,6.82
1100,2022-06-28,25804.321,27674.4,-1870.08,4,51469,Tuesday,False,77.8,6,Summer,27674.4,107.25,12867.25,6918.6,1.07,0.93,-8.16
1101,2022-06-29,42541.704,17655.5,24886.2,3,24009,Wednesday,False,77.4,6,Summer,17655.5,41.5,8003.0,5885.17,0.42,2.41,-36.2
1102,2022-06-30,31165.788,25061.5,6104.29,2,25778,Thursday,False,75.4,6,Summer,25061.5,80.41,12889.0,12530.75,0.8,1.24,41.95
1103,2022-07-01,24261.439,24202.7,58.74,2,33470,Friday,False,70.0,7,Summer,24202.7,99.76,16735.0,12101.35,1.0,1.0,-3.43
1104,2022-07-02,43514.103,27114.04,16400.06,4,28551,Saturday,False,78.4,7,Summer,27114.04,62.31,7137.75,6778.51,0.62,1.6,12.03
1105,2022-07-03,41690.645,36282.18,5408.46,2,36197,Sunday,False,78.3,7,Summer,36282.18,87.03,18098.5,18141.09,0.87,1.15,33.81
1106,2022-07-04,40264.217,18220.11,22044.11,2,29309,Monday,True,77.3,7,Summer,18220.11,45.25,14654.5,9110.06,0.45,2.21,-49.78
1107,2022-07-05,44801.928,21205.36,23596.57,3,34963,Tuesday,False,70.8,7,Summer,21205.36,47.33,11654.33,7068.45,0.47,2.11,16.38
1108,2022-07-06,29813.405,24412.27,5401.13,4,35890,Wednesday,False,77.8,7,Summer,24412.27,81.88,8972.5,6103.07,0.82,1.22,15.12
1109,2022-07-07,36549.02,21100.1,15448.92,4,34327,Thursday,False,76.5,7,Summer,21100.1,57.73,8581.75,5275.02,0.58,1.73,-13.57
1110,2022-07-08,36619.341,23887.23,12732.11,1,33588,Friday,False,70.8,7,Summer,23887.23,65.23,33588.0,23887.23,0.65,1.53,13.21
1111,2022-07-09,29860.45,21111.61,8748.84,2,30014,Saturday,False,74.5,7,Summer,21111.61,70.7,15007.0,10555.8,0.71,1.41,-11.62
1112,2022-07-10,39919.489,29409.08,10510.41,3,39036,Sunday,False,77.9,7,Summer,29409.08,73.67,13012.0,9803.03,0.74,1.36,39.3
1113,2022-07-11,43887.962,32643.93,11244.03,4,45056,Monday,False,72.5,7,Summer,32643.93,74.38,11264.0,8160.98,0.74,1.34,11.0
1114,2022-07-12,30255.369,14423.12,15832.25,3,28196,Tuesday,False,76.6,7,Summer,14423.12,47.67,9398.67,4807.71,0.48,2.1,-55.82
1115,2022-07-13,32418.077,28869.74,3548.34,4,40524,Wednesday,False,71.9,7,Summer,28869.74,89.05,10131.0,7217.44,0.89,1.12,100.16
1116,2022-07-14,21568.97,15751.72,5817.25,3,45827,Thursday,False,71.5,7,Summer,15751.72,73.03,15275.67,5250.57,0.73,1.37,-45.44
1117,2022-07-15,36367.933,32190.26,4177.67,3,40376,Friday,False,75.8,7,Summer,32190.26,88.51,13458.67,10730.09,0.89,1.13,104.36
1118,2022-07-16,41001.787,19513.99,21487.8,4,44418,Saturday,False,75.0,7,Summer,19513.99,47.59,11104.5,4878.5,0.48,2.1,-39.38
1119,2022-07-17,44015.539,22923.25,21092.29,4,34145,Sunday,False,80.0,7,Summer,22923.25,52.08,8536.25,5730.81,0.52,1.92,17.47
1120,2022-07-18,38103.294,34994.7,3108.59,2,41513,Monday,False,72.4,7,Summer,34994.7,91.84,20756.5,17497.35,0.92,1.09,52.66
1121,2022-07-19,36944.799,18585.26,18359.54,4,33433,Tuesday,False,76.1,7,Summer,18585.26,50.31,8358.25,4646.31,0.5,1.99,-46.89
1122,2022-07-20,41031.492,27206.61,13824.88,3,32177,Wednesday,False,76.9,7,Summer,27206.61,66.31,10725.67,9068.87,0.66,1.51,46.39
1123,2022-07-21,28875.112,24864.87,4010.24,2,32234,Thursday,False,75.2,7,Summer,24864.87,86.11,16117.0,12432.44,0.86,1.16,-8.61
1124,2022-07-22,44152.151,23455.76,20696.39,4,38263,Friday,False,72.3,7,Summer,23455.76,53.12,9565.75,5863.94,0.53,1.88,-5.67
1125,2022-07-23,25412.499,25643.96,-231.46,1,36461,Saturday,False,79.7,7,Summer,25643.96,100.91,36461.0,25643.96,1.01,0.99,9.33
1126,2022-07-24,20729.75,24299.01,-3569.26,2,37580,Sunday,False,72.8,7,Summer,24299.01,117.22,18790.0,12149.5,1.17,0.85,-5.24
1127,2022-07-25,38734.525,28675.31,10059.22,3,31887,Monday,False,73.9,7,Summer,28675.31,74.03,10629.0,9558.44,0.74,1.35,18.01
1128,2022-07-26,37319.852,24726.57,12593.28,4,28856,Tuesday,False,79.1,7,Summer,24726.57,66.26,7214.0,6181.64,0.66,1.51,-13.77
1129,2022-07-27,31224.687,30267.98,956.71,3,38109,Wednesday,False,71.8,7,Summer,30267.98,96.94,12703.0,10089.33,0.97,1.03,22.41
1130,2022-07-28,28191.513,18141.12,10050.39,6,40366,Thursday,False,73.1,7,Summer,18141.12,64.35,6727.67,3023.52,0.64,1.55,-40.06
1131,2022-07-29,26048.232,29292.74,-3244.51,1,37626,Friday,False,79.9,7,Summer,29292.74,112.46,37626.0,29292.74,1.12,0.89,61.47
1132,2022-07-30,24287.403,19837.75,4449.65,2,32372,Saturday,False,78.2,7,Summer,19837.75,81.68,16186.0,9918.88,0.82,1.22,-32.28
1133,2022-07-31,20828.301,25729.75,-4901.45,3,30712,Sunday,False,70.2,7,Summer,25729.75,123.53,10237.33,8576.58,1.24,0.81,29.7
1134,2022-08-01,28227.915,30361.52,-2133.6,5,30797,Monday,False,76.4,8,Summer,30361.52,107.56,6159.4,6072.3,1.08,0.93,18.0
1135,2022-08-02,42925.113,24545.33,18379.78,1,34323,Tuesday,False,79.6,8,Summer,24545.33,57.18,34323.0,24545.33,0.57,1.75,-19.16
1136,2022-08-03,44063.159,23109.6,20953.56,2,39003,Wednesday,False,75.7,8,Summer,23109.6,52.45,19501.5,11554.8,0.52,1.91,-5.85
1137,2022-08-04,41621.834,26306.47,15315.36,3,35576,Thursday,False,76.6,8,Summer,26306.47,63.2,11858.67,8768.82,0.63,1.58,13.83
1138,2022-08-05,25060.466,18447.07,6613.4,1,32034,Friday,False,74.5,8,Summer,18447.07,73.61,32034.0,18447.07,0.74,1.36,-29.88
1139,2022-08-06,34384.797,22760.49,11624.31,5,29575,Saturday,False,75.4,8,Summer,22760.49,66.19,5915.0,4552.1,0.66,1.51,23.38
1140,2022-08-07,20354.035,29762.84,-9408.8,2,28531,Sunday,False,76.7,8,Summer,29762.84,146.23,14265.5,14881.42,1.46,0.68,30.77
1141,2022-08-08,41222.032,23438.58,17783.45,3,37856,Monday,False,77.2,8,Summer,23438.58,56.86,12618.67,7812.86,0.57,1.76,-21.25
1142,2022-08-09,27591.494,24863.4,2728.09,3,43079,Tuesday,False,70.4,8,Summer,24863.4,90.11,14359.67,8287.8,0.9,1.11,6.08
1143,2022-08-10,21073.235,30248.81,-9175.58,4,33507,Wednesday,False,71.7,8,Summer,30248.81,143.54,8376.75,7562.2,1.44,0.7,21.66
1144,2022-08-11,38027.536,21916.74,16110.8,2,35601,Thursday,False,71.1,8,Summer,21916.74,57.63,17800.5,10958.37,0.58,1.74,-27.55
1145,2022-08-12,25745.211,30639.95,-4894.74,3,35646,Friday,False,71.1,8,Summer,30639.95,119.01,11882.0,10213.32,1.19,0.84,39.8
1146,2022-08-13,39586.142,27140.75,12445.39,3,42642,Saturday,False,79.1,8,Summer,27140.75,68.56,14214.0,9046.92,0.69,1.46,-11.42
1147,2022-08-14,32395.518,31384.7,1010.82,3,39602,Sunday,False,75.4,8,Summer,31384.7,96.88,13200.67,10461.57,0.97,1.03,15.64
1148,2022-08-15,35171.557,27550.28,7621.28,2,42890,Monday,False,76.0,8,Summer,27550.28,78.33,21445.0,13775.14,0.78,1.28,-12.22
1149,2022-08-16,35836.823,25153.93,10682.89,4,32744,Tuesday,False,78.2,8,Summer,25153.93,70.19,8186.0,6288.48,0.7,1.42,-8.7
1150,2022-08-17,20692.431,24937.04,-4244.61,3,34359,Wednesday,False,72.4,8,Summer,24937.04,120.51,11453.0,8312.35,1.21,0.83,-0.86
1151,2022-08-18,22723.727,22861.57,-137.84,3,25133,Thursday,False,77.2,8,Summer,22861.57,100.61,8377.67,7620.52,1.01,0.99,-8.32
1152,2022-08-19,43492.903,14841.6,28651.3,2,34744,Friday,False,74.2,8,Summer,14841.6,34.12,17372.0,7420.8,0.34,2.93,-35.08
1153,2022-08-20,44776.322,24280.91,20495.41,3,38184,Saturday,False,78.5,8,Summer,24280.91,54.23,12728.0,8093.64,0.54,1.84,63.6
1154,2022-08-21,25216.9,24763.29,453.61,4,41486,Sunday,False,77.9,8,Summer,24763.29,98.2,10371.5,6190.82,0.98,1.02,1.99
1155,2022-08-22,21004.957,21856.74,-851.78,3,34518,Monday,False,72.0,8,Summer,21856.74,104.06,11506.0,7285.58,1.04,0.96,-11.74
1156,2022-08-23,41665.317,22997.39,18667.93,3,44215,Tuesday,False,71.1,8,Summer,22997.39,55.2,14738.33,7665.8,0.55,1.81,5.22
1157,2022-08-24,30671.611,22188.39,8483.22,4,37332,Wednesday,False,79.0,8,Summer,22188.39,72.34,9333.0,5547.1,0.72,1.38,-3.52
1158,2022-08-25,29078.103,24633.36,4444.74,3,30100,Thursday,False,71.9,8,Summer,24633.36,84.71,10033.33,8211.12,0.85,1.18,11.02
1159,2022-08-26,34532.643,27801.87,6730.77,5,39165,Friday,False,78.3,8,Summer,27801.87,80.51,7833.0,5560.37,0.81,1.24,12.86
1160,2022-08-27,23058.088,31374.36,-8316.27,3,38657,Saturday,False,78.2,8,Summer,31374.36,136.07,12885.67,10458.12,1.36,0.73,12.85
1161,2022-08-28,38196.495,26798.29,11398.21,4,40433,Sunday,False,71.8,8,Summer,26798.29,70.16,10108.25,6699.57,0.7,1.43,-14.59
1162,2022-08-29,36009.58,32255.88,3753.7,2,39621,Monday,False,76.2,8,Summer,32255.88,89.58,19810.5,16127.94,0.9,1.12,20.37
1163,2022-08-30,31586.619,31590.98,-4.36,2,40234,Tuesday,False,74.5,8,Summer,31590.98,100.01,20117.0,15795.49,1.0,1.0,-2.06
1164,2022-08-31,31295.189,28584.6,2710.59,3,29434,Wednesday,False,75.3,8,Summer,28584.6,91.34,9811.33,9528.2,0.91,1.09,-9.52
1165,2022-09-01,33117.46,25247.2,7870.26,3,43412,Thursday,False,77.9,9,Autumn,25247.2,76.24,14470.67,8415.73,0.76,1.31,-11.68
1166,2022-09-02,42375.222,16539.91,25835.31,3,42502,Friday,True,79.5,9,Autumn,16539.91,39.03,14167.33,5513.3,0.39,2.56,-34.49
1167,2022-09-03,20694.516,18744.33,1950.19,2,41399,Saturday,False,71.2,9,Autumn,18744.33,90.58,20699.5,9372.17,0.91,1.1,13.33
1168,2022-09-04,35466.513,30670.76,4795.75,3,34237,Sunday,False,78.9,9,Autumn,30670.76,86.48,11412.33,10223.59,0.86,1.16,63.63
1169,2022-09-05,33018.14,28134.84,4883.3,1,35888,Monday,False,76.8,9,Autumn,28134.84,85.21,35888.0,28134.84,0.85,1.17,-8.27
1170,2022-09-06,26501.469,26932.41,-430.94,1,35057,Tuesday,False,79.4,9,Autumn,26932.41,101.63,35057.0,26932.41,1.02,0.98,-4.27
1171,2022-09-07,22117.266,23474.61,-1357.34,2,33844,Wednesday,False,72.6,9,Autumn,23474.61,106.14,16922.0,11737.3,1.06,0.94,-12.84
1172,2022-09-08,31491.542,26782.25,4709.29,4,27732,Thursday,False,72.1,9,Autumn,26782.25,85.05,6933.0,6695.56,0.85,1.18,14.09
1173,2022-09-09,33459.439,32179.85,1279.59,3,38740,Friday,False,77.9,9,Autumn,32179.85,96.18,12913.33,10726.62,0.96,1.04,20.15
1174,2022-09-10,28444.546,19026.68,9417.87,1,22428,Saturday,False,79.7,9,Autumn,19026.68,66.89,22428.0,19026.68,0.67,1.49,-40.87
1175,2022-09-11,25680.255,22266.74,3413.51,4,24164,Sunday,False,73.9,9,Autumn,22266.74,86.71,6041.0,5566.68,0.87,1.15,17.03
1176,2022-09-12,28260.976,21735.47,6525.51,2,35063,Monday,False,78.1,9,Autumn,21735.47,76.91,17531.5,10867.74,0.77,1.3,-2.39
